508,1
508,13
508,14
509,16
509,14
509,11
509,4
510,4
510,15
511,12
512,11
512,1
512,6
512,14
513,3
514,5
515,15
515,4
515,7
515,8
515,1
516,16
516,1
516,12
516,2
517,15
517,16
518,5
519,8
519,3
519,13
519,6
520,15
520,11
520,14
520,6
521,6
521,3
521,2
521,15
521,7
522,15
522,11
523,1
524,14
524,5
524,12
525,7
525,4
525,12
526,3
526,2
526,4
526,1
526,5
527,15
527,8
527,14
527,6
528,8
528,11
528,17
528,2
529,1
529,9
529,4
530,13
530,11
530,8
530,2
530,4
531,4
531,17
532,7
532,6
532,12
532,4
533,9
533,1
533,5
534,12
534,13
534,15
535,2
536,11
536,15
536,8
537,4
537,8
537,1
537,9
538,5
538,1
539,13
539,9
539,10
539,3
540,1
540,12
540,2
541,4
541,15
541,5
542,13
542,10
542,12
542,2
543,13
543,7
543,5
544,11
545,13
546,8
546,10
546,4
546,5
546,2
547,12
547,3
547,16
547,10
547,5
548,10
548,15
548,16
548,5
548,8
549,13
549,1
549,16
550,9
551,3
552,7
552,1
552,17
552,6
553,2
553,8
553,15
553,4
554,8
554,16
554,12
554,10
554,5
555,9
555,10
555,1
555,17
556,6
557,1
557,14
557,13
557,15
558,8
558,13
558,5
558,1
559,12
559,15
559,5
559,16
559,10
560,3
560,11
561,3
561,15
561,7
562,10
562,9
562,12
563,16
563,3
563,8
563,6
563,9
564,13
564,7
565,5
565,3
565,10
566,1
566,2
566,13
566,3
567,3
567,4
567,14
568,3
568,13
568,9
568,16
568,4
569,6
569,7
569,9
569,11
570,7
570,1
571,3
572,7
573,12
573,17
573,8
573,4
574,2
575,17
575,13
575,12
575,1
576,4
576,14
577,4
577,5
578,12
578,16
579,11
579,6
579,9
579,10
579,2
580,3
580,5
580,6
580,1
580,7
581,1
581,2
581,4
581,5
582,10
583,3
583,5
583,13
584,11
584,3
584,8
584,13
585,11
585,6
586,13
586,16
586,11
587,9
587,2
587,4
587,13
587,15
588,11
588,3
589,15
589,12
589,5
590,10
590,15
590,1
590,2
591,11
591,15
592,14
592,8
592,11
592,2
593,5
593,10
593,15
594,1
594,11
594,2
595,11
595,2
595,4
595,9
596,16
597,1
597,3
597,16
597,11
597,8
598,4
598,7
598,8
598,13
599,11
599,9
599,6
599,17
600,14
600,12
600,1
601,1
601,6
602,2
603,2
603,11
604,11
605,13
605,17
605,1
605,12
606,13
607,7
608,3
608,15
608,11
608,1
609,3
609,11
609,7
610,5
611,2
611,11
612,16
613,16
613,17
613,7
613,15
614,16
614,3
614,4
614,5
615,9
615,4
615,6
616,6
616,5
616,16
617,11
617,1
618,7
618,4
618,13
618,16
618,3
619,4
620,1
620,10
620,5
620,7
621,12
621,6
621,1
621,9
622,6
623,7
623,14
623,11
623,12
623,5
624,17
625,14
625,7
625,11
625,17
626,13
626,5
626,12
626,9
627,4
627,9
627,13
627,10
627,11
628,9
629,1
629,2
630,14
630,16
631,12
631,4
631,15
631,16
632,5
632,7
632,9
633,3
634,12
634,7
634,11
634,5
634,6
635,2
636,1
636,16
636,4
636,14
637,7
637,10
638,12
638,1
639,12
640,2
640,8
640,13
640,16
640,14
641,8
641,1
641,9
641,7
642,16
642,13
643,8
643,2
644,8
644,1
645,3
645,14
645,11
645,6
646,16
647,15
647,17
647,3
648,1
648,14
648,9
649,1
649,16
649,13
649,11
649,12
650,16
650,8
650,12
651,9
652,2
652,7
653,7
653,10
653,3
653,5
654,7
655,8
655,6
655,7
656,12
656,11
657,1
657,3
657,6
657,2
658,14
658,9
658,10
658,16
658,2
659,6
659,5
659,4
659,12
660,16
661,3
662,2
662,9
662,4
662,14
663,7
663,16
664,4
665,1
665,6
666,16
666,9
666,1
667,15
667,17
667,3
668,3
668,16
668,2
668,4
669,8
669,10
669,6
669,16
669,12
670,17
670,9
670,16
670,6
671,5
671,7
672,15
672,2
673,12
673,14
674,11
675,1
675,17
675,10
676,14
676,12
676,7
676,6
676,15
677,13
677,4
677,16
678,6
678,11
678,2
678,5
679,13
679,9
679,10
679,16
679,12
680,7
680,14
680,15
680,6
681,10
681,14
682,11
682,1
682,5
682,3
682,10
683,8
683,7
683,14
683,5
684,4
684,6
684,13
685,10
686,2
686,5
686,1
687,3
687,9
687,12
688,13
688,2
689,1
690,16
690,15
691,16
691,10
691,3
692,4
692,10
693,3
693,16
693,5
693,10
693,1
694,1
695,12
695,11
695,3
695,16
696,3
696,16
697,9
697,14
697,2
697,3
698,1
698,3
698,9
699,3
699,4
699,15
700,11
700,13
700,12
701,12
701,6
702,1
702,11
702,5
702,10
703,2
703,6
703,3
703,1
704,3
705,7
705,11
705,14
705,13
706,8
706,5
706,1
706,6
707,7
707,2
707,6
707,9
707,12
708,15
708,13
708,12
709,1
709,13
709,8
710,12
710,6
710,1
710,4
711,10
712,3
712,11
712,10
712,9
713,5
714,1
715,2
715,17
716,7
716,15
716,1
717,12
717,16
718,13
718,7
719,15
719,12
720,16
720,17
720,13
720,14
721,12
721,16
722,11
722,3
722,12
722,2
722,4
723,17
723,10
723,5
723,11
724,7
724,9
725,11
725,3
725,10
725,14
725,16
726,4
726,9
727,11
727,16
727,13
727,9
728,1
729,8
729,11
729,14
729,2
729,9
730,13
730,1
730,12
730,10
730,3
731,5
731,3
732,2
732,7
732,12
733,5
734,9
735,10
735,4
735,3
736,14
736,5
737,2
737,6
737,5
737,3
737,8
738,2
738,14
738,10
738,6
739,12
740,3
740,16
740,7
740,5
740,12
741,16
741,15
741,12
741,11
741,6
742,9
742,1
742,10
742,13
742,4
743,14
744,9
744,8
744,14
745,5
746,3
746,5
746,14
747,14
747,10
747,9
747,1
748,3
748,4
748,8
749,1
749,4
749,9
749,5
749,14
750,7
750,16
750,10
750,14
751,5
751,1
752,6
752,3
753,10
753,11
753,6
753,9
754,13
754,11
755,14
755,9
756,9
757,7
757,8
757,1
757,3
757,12
758,16
759,1
759,8
760,14
760,9
760,8
760,5
761,2
761,10
761,13
761,14
762,2
763,2
763,15
764,10
764,9
764,7
765,4
766,8
766,11
766,15
766,5
766,9
767,6
767,14
767,10
767,16
768,15
768,6
768,5
769,14
769,16
769,9
769,3
770,10
770,4
770,1
771,2
771,14
772,3
772,6
772,14
772,10
773,17
773,1
773,2
774,3
775,7
775,3
776,8
776,5
776,6
776,13
777,7
777,12
777,5
777,15
778,7
778,4
778,12
778,8
779,6
779,5
780,12
780,5
780,13
780,6
780,14
781,11
781,16
781,6
781,10
781,4
782,12
783,1
783,16
783,8
783,15
783,12
784,17
784,10
784,6
784,13
784,7
785,1
786,3
786,14
786,9
786,11
787,17
788,6
788,7
789,7
790,17
790,2
790,11
790,8
791,3
792,11
793,8
794,12
794,17
795,8
795,11
795,2
796,16
796,7
797,1
797,13
797,16
797,4
797,10
798,2
798,5
798,6
798,1
799,6
800,7
800,1
800,8
800,4
801,10
801,1
801,8
801,2
802,2
802,4
802,5
803,16
804,17
805,6
805,15
806,16
806,8
806,6
806,3
807,4
808,17
808,5
808,15
809,14
809,1
809,8
809,3
810,5
810,4
810,14
811,10
811,1
811,8
811,6
811,7
812,8
812,3
812,1
812,6
813,10
813,12
814,16
815,15
815,9
816,2
817,5
817,13
818,15
819,6
819,12
820,2
820,6
820,10
820,15
820,1
821,10
821,5
821,15
821,2
821,9
822,11
822,9
822,1
823,8
823,17
824,13
824,9
824,11
825,15
825,5
825,1
825,7
825,12
826,17
827,14
827,12
828,10
828,3
828,2
828,17
829,6
829,13
829,12
829,9
830,10
830,17
831,2
831,14
831,15
831,10
831,8
832,3
833,15
833,13
833,17
833,3
834,1
835,4
835,5
835,12
836,3
836,5
836,11
836,9
837,11
837,9
838,15
838,6
839,5
839,1
839,7
839,3
840,6
841,5
842,11
842,4
842,3
842,1
842,13
843,5
844,2
844,6
845,12
846,5
847,3
848,1
848,11
848,2
848,4
849,16
849,3
849,6
849,9
850,3
850,14
850,10
850,6
851,16
852,9
853,10
853,11
853,1
853,6
853,9
854,1
854,14
854,11
854,5
855,13
855,16
855,7
855,1
856,2
856,15
856,11
856,13
856,7
857,13
858,7
859,1
859,12
859,9
859,5
859,15
860,13
860,11
861,13
861,9
861,5
861,17
862,9
862,16
862,3
863,10
863,16
863,1
863,11
863,3
864,9
864,3
864,13
864,5
864,12
865,12
865,13
865,17
865,6
866,11
866,1
866,3
867,1
867,12
868,7
868,4
868,9
868,1
868,15
869,12
869,16
869,7
869,8
870,8
870,9
870,12
870,16
871,7
871,2
871,13
871,15
872,11
872,5
872,1
873,7
873,11
874,1
874,14
874,3
874,6
875,6
876,12
876,5
876,11
877,1
878,10
879,2
879,3
880,14
881,12
881,2
881,6
881,8
882,6
883,4
883,7
883,5
883,15
884,6
884,1
884,4
884,15
884,12
885,1
885,16
886,1
886,17
887,7
887,1
888,5
888,9
888,10
888,2
889,9
890,3
890,11
890,14
891,4
892,4
892,10
892,12
892,7
892,14
893,2
894,12
894,5
894,15
894,13
895,13
895,8
895,10
895,5
895,1
896,13
897,16
898,4
898,5
898,11
899,6
899,2
900,7
900,13
901,2
901,17
901,12
901,9
901,8
902,1
903,9
903,2
904,7
905,1
905,11
906,17
907,6
908,6
908,15
909,3
909,6
909,2
909,14
909,11
910,7
910,10
910,1
910,8
910,4
911,1
911,5
912,14
912,9
912,4
912,5
912,10
913,4
913,1
914,1
914,10
914,6
915,5
915,8
915,15
915,13
915,6
916,8
916,16
917,8
917,12
917,1
917,11
918,1
919,1
919,12
920,6
920,14
920,3
920,5
921,14
921,11
921,2
921,5
921,12
922,12
922,13
923,2
923,4
923,8
924,8
924,17
925,9
925,1
925,12
925,15
926,3
926,2
926,8
926,12
926,4
927,4
927,13
928,14
928,3
928,2
928,8
928,16
929,9
929,4
930,6
930,3
930,16
931,9
931,3
931,17
931,13
931,5
932,11
933,13
933,11
933,9
933,16
933,17
934,9
935,3
935,4
935,9
935,10
936,10
936,5
936,13
936,7
937,15
938,7
938,16
938,9
938,15
938,2
939,2
939,8
939,4
939,12
939,6
940,1
940,16
940,13
940,9
940,14
941,13
941,5
941,17
941,8
942,10
942,5
942,15
942,3
942,9
943,8
943,10
944,1
944,15
944,13
944,14
944,11
945,3
945,1
945,12
946,1
946,3
946,15
947,14
948,6
948,13
948,7
949,8
949,15
949,1
950,12
950,4
950,5
950,11
951,6
951,9
951,15
952,14
952,6
953,14
953,13
953,15
953,3
953,16
954,7
954,3
955,16
955,8
955,2
956,8
957,17
957,11
957,13
957,10
957,5
958,6
958,8
959,3
959,4
959,7
959,1
959,6
960,10
960,14
960,13
961,6
961,10
961,4
962,5
963,16
963,11
963,1
963,10
964,3
964,14
964,6
965,4
966,5
966,14
966,11
966,9
967,4
967,3
967,8
968,3
968,7
968,14
968,15
969,8
969,14
969,5
969,7
970,16
970,8
970,13
970,4
971,2
971,7
971,14
972,4
973,11
973,16
973,14
973,8
973,12
974,4
974,5
975,15
975,8
975,5
975,16
975,2
976,12
976,1
977,5
977,7
977,8
977,10
978,1
978,6
978,3
978,9
978,15
979,9
979,2
979,11
980,14
980,17
980,4
980,3
980,15
981,14
981,16
981,13
981,11
982,8
982,17
982,7
982,15
983,12
984,1
984,2
984,13
984,10
985,10
985,5
985,1
985,14
986,9
986,4
986,1
986,6
987,1
987,5
987,14
987,7
988,1
988,14
989,10
989,9
989,12
989,8
990,5
990,2
991,12
991,16
991,13
991,17
991,9
992,6
992,17
992,15
993,17
993,13
994,1
994,15
994,6
994,7
994,5
995,13
995,12
996,5
996,7
996,8
996,14
996,11
997,2
997,12
997,14
997,11
997,7
998,15
998,17
998,13
998,5
999,1
999,12
999,3
999,9
1000,14
1000,4
1000,15
1000,5
1001,6
1001,1
1002,6
1002,11
1003,8
1003,1
1003,9
1004,6
1004,17
1004,13
1004,5
1004,12
1005,14
1005,3
1005,16
1006,5
1006,11
1006,6
1006,13
1006,14
1007,14
1007,9
1007,3
1007,6
1008,12
1009,7
1009,15
1009,9
1010,10
1010,11
1010,17
1011,3
1011,10
1012,17
1012,15
1012,11
1012,14
1013,16
1014,17
1014,11
1014,3
1014,16
1014,14
1015,13
1015,10
1015,3
1016,15
1016,8
1016,13
1016,9
1017,9
1018,12
1018,1
1019,6
1019,1
1019,2
1019,16
1020,1
1020,7
1020,14
1020,5
1020,3
1021,7
1022,14
1022,1
1023,7
1023,2
1024,5
1024,12
1024,8
1024,9
1025,15
1025,3
1025,14
1025,9
1026,2
1026,9
1026,11
1026,13
1027,1
1027,8
1028,9
1028,15
1028,13
1028,12
1029,13
1029,6
1030,8
1030,4
1030,10
1031,14
1031,11
1031,10
1031,5
1031,12
1032,7
1033,16
1033,14
1033,13
1033,4
1033,12
1034,4
1035,4
1035,8
1036,12
1036,1
1036,10
1036,7
1037,7
1037,16
1038,14
1038,7
1038,10
1038,2
1039,12
1040,12
1041,11
1042,2
1042,14
1043,17
1043,3
1043,2
1044,4
1044,14
1044,15
1044,17
1044,16
1045,1
1045,5
1046,8
1046,1
1046,2
1047,8
1047,2
1048,1
1048,14
1048,9
1049,16
1049,17
1049,11
1049,14
1050,1
1050,10
1050,9
1050,3
1051,6
1051,17
1051,7
1052,15
1053,13
1053,9
1053,3
1054,12
1054,5
1055,16
1056,13
1057,11
1057,1
1057,3
1058,6
1059,9
1059,14
1059,11
1059,1
1059,12
1060,10
1060,15
1060,16
1060,14
1061,1
1062,3
1062,13
1063,12
1064,10
1064,13
1064,16
1064,4
1065,3
1065,10
1065,15
1065,8
1066,2
1066,15
1066,9
1066,12
1066,7
1067,12
1067,1
1067,5
1068,1
1068,15
1068,9
1068,3
1069,5
1070,9
1070,11
1070,12
1070,5
1071,16
1071,14
1071,2
1071,10
1072,14
1073,1
1073,4
1073,14
1074,14
1074,4
1075,1
1075,8
1075,11
1076,8
1077,10
1077,11
1077,12
1078,2
1078,8
1078,6
1078,1
1078,9
1079,7
1079,3
1079,8
1079,4
1079,16
1080,5
1080,15
1080,16
1081,7
1082,3
1083,5
1083,4
1084,3
1084,2
1084,10
1084,9
1084,6
1085,9
1085,5
1085,15
1086,14
1086,11
1087,16
1087,7
1087,15
1088,13
1088,10
1088,6
1088,14
1088,1
1089,6
1089,15
1089,1
1089,14
1090,11
1090,9
1091,4
1092,6
1092,3
1092,16
1092,10
1092,2
1093,17
1093,12
1093,16
1093,10
1093,7
1094,16
1094,1
1094,6
1094,2
1094,4
1095,8
1095,10
1095,15
1095,17
1096,14
1096,17
1096,1
1097,2
1097,13
1097,4
1097,12
1098,2
1098,4
1099,14
1099,16
1099,1
1099,9
1100,17
1100,5
1100,15
1100,2
1100,9
1101,3
1102,13
1102,4
1102,16
1102,12
1103,9
1103,14
1103,8
1104,9
1105,8
1105,13
1105,4
1105,11
1105,7
1106,16
1106,11
1107,1
1108,15
1109,15
1109,9
1110,11
1110,8
1111,12
1111,1
1111,15
1111,7
1111,13
1112,13
1112,9
1112,10
1113,16
1113,8
1113,3
1114,13
1114,16
1114,9
1115,1
1115,9
1115,2
1115,3
1116,4
1117,15
1117,14
1117,10
1117,5
1118,1
1118,3
1118,13
1119,7
1119,13
1119,17
1120,17
1120,4
1120,2
1120,5
1120,16
1121,8
1121,2
1121,1
1121,15
1121,10
1122,15
1123,11
1123,2
1124,12
1124,13
1124,5
1125,1
1125,4
1125,2
1125,15
1126,3
1126,13
1127,12
1127,2
1127,10
1128,17
1128,11
1129,9
1129,15
1130,11
1131,13
1131,14
1131,8
1131,3
1132,12
1132,2
1133,10
1133,6
1133,15
1133,1
1134,13
1134,5
1134,2
1134,7
1135,1
1136,6
1136,1
1136,11
1136,12
1137,8
1137,9
1138,11
1138,14
1138,9
1139,12
1139,6
1139,8
1139,13
1139,1
1140,16
1140,14
1140,17
1141,9
1142,6
1142,7
1142,9
1142,5
1143,9
1144,4
1144,13
1145,2
1145,9
1146,5
1147,8
1147,14
1147,16
1147,5
1148,5
1148,15
1148,1
1148,14
1149,9
1150,13
1150,10
1151,16
1151,9
1152,5
1152,14
1152,16
1153,12
1154,1
1154,2
1154,9
1154,17
1154,10
1155,2
1155,16
1155,14
1155,10
1156,8
1156,12
1156,14
1156,4
1156,3
1157,9
1157,14
1157,15
1158,11
1158,1
1158,10
1159,6
1160,3
1160,6
1160,7
1161,8
1161,9
1161,17
1161,14
1162,15
1162,12
